Id,Epoch:0,Epoch:1,Epoch:2,Epoch:3,Epoch:4,Epoch:5,Epoch:6,Epoch:7
937,-0.0171,-0.0743,-0.0808,-0.0866,-0.0823,-0.0761,-0.0542,-0.0303
938,0.0502,0.1182,0.1538,0.1803,0.1738,0.2379,0.233,0.2201
939,-0.0326,-0.0755,-0.0634,-0.0567,-0.0517,0.0056,0.0045,0.0156
940,0.0658,0.1072,0.1241,0.118,0.0998,0.0944,0.0873,0.0821
941,-0.109,-0.1515,-0.1239,-0.0909,-0.0779,0.039,0.0228,0.0133
942,-0.0095,0.0626,0.0953,0.0966,0.1095,0.2094,0.2165,0.2224
943,-0.0322,-0.0802,-0.0668,-0.0238,-0.0074,0.1381,0.1428,0.1481
944,-0.0442,0.0364,0.0593,0.0778,0.1166,0.269,0.2802,0.2941
945,0.0329,0.0484,0.0625,0.0992,0.1089,0.2316,0.2335,0.246
946,0.0156,0.0388,0.0569,0.0816,0.1406,0.3113,0.3787,0.4454
947,0.171,0.2923,0.3237,0.3359,0.3445,0.4378,0.3953,0.3762
948,-0.0601,-0.0897,-0.1508,-0.205,-0.2233,-0.4404,-0.419,-0.372
949,0.131,0.2842,0.4251,0.5378,0.6444,1.2469,1.2899,1.3505
950,0.0836,0.0784,0.0238,-0.0129,-0.0372,-0.1736,-0.1667,-0.1597
951,0.0131,0.0655,0.1377,0.1883,0.239,0.5134,0.5467,0.5868
952,0.0843,0.0843,0.0843,0.0843,0.0843,0.0843,0.0843,0.0843
953,-0.0304,-0.0304,-0.0304,-0.0304,-0.0304,-0.0304,-0.0304,-0.0304
954,-0.0132,-0.0066,-0.0008,0.0052,0.0023,0.0393,0.0308,0.0152
955,-0.0956,-0.1031,-0.1078,-0.0898,-0.0728,-0.0449,-0.001,0.0332
956,0.0363,0.1033,0.1806,0.2425,0.305,0.6133,0.5859,0.5725
957,0.0502,0.0501,0.0222,-0.021,-0.0775,-0.2302,-0.2306,-0.2313
958,-0.007,0.011,0.0678,0.1249,0.1498,0.3914,0.4178,0.4521
959,0.2697,0.425,0.5194,0.5942,0.6303,0.9228,0.8812,0.8434
960,0.1249,0.144,0.2067,0.2581,0.2849,0.5445,0.5767,0.5824
961,0.195,0.2542,0.305,0.3512,0.3702,0.4974,0.4847,0.4986
962,-0.0081,-0.0296,0.0066,0.0504,0.0679,0.2499,0.2922,0.299
963,-0.0393,-0.0041,0.0244,0.0767,0.098,0.2465,0.2223,0.2328
964,0.0514,-0.0127,-0.0492,-0.0537,-0.0677,-0.1206,-0.0891,-0.0786
965,-0.0986,-0.1015,-0.0943,-0.066,-0.0637,-0.0245,-0.0449,-0.0312
966,0.061,0.0034,-0.0614,-0.0902,-0.129,-0.2927,-0.2904,-0.2789
967,-0.1573,-0.1853,-0.1977,-0.1952,-0.212,-0.2589,-0.2566,-0.2389
968,-0.0379,-0.0193,-0.0514,-0.0721,-0.0957,-0.161,-0.182,-0.18
969,-0.0829,-0.0861,-0.0893,-0.0916,-0.1197,-0.1436,-0.1435,-0.1373
970,-0.0962,-0.0477,-0.0305,-0.0275,-0.0244,0.0046,-0.0109,-0.0124
971,-0.1511,-0.1129,-0.0899,-0.073,-0.0736,0.0216,0.0037,-0.0025
972,-0.2093,-0.1723,-0.1599,-0.147,-0.1303,-0.1213,-0.1073,-0.0924
973,-0.1105,-0.1174,-0.1388,-0.1391,-0.1463,-0.1588,-0.1863,-0.1932
974,-0.2519,-0.2079,-0.2265,-0.2324,-0.2298,-0.2993,-0.2675,-0.2417
975,-0.0956,-0.1172,-0.1615,-0.1735,-0.1913,-0.2615,-0.2672,-0.2522
976,-0.2326,-0.1977,-0.225,-0.2308,-0.2497,-0.3552,-0.3264,-0.3096
977,-0.1106,-0.0956,-0.1176,-0.1198,-0.1318,-0.1959,-0.2101,-0.1989
978,-0.3127,-0.3307,-0.3514,-0.3172,-0.3273,-0.4474,-0.4167,-0.3968
979,-0.0831,-0.0137,-0.0116,-0.0154,-0.0275,-0.0851,-0.1262,-0.1351
980,-0.3018,-0.3541,-0.3719,-0.3334,-0.3343,-0.4477,-0.4084,-0.3843
981,-0.0432,0.0086,-0.015,-0.0314,-0.0475,-0.1481,-0.1734,-0.1774
982,-0.2392,-0.3082,-0.3579,-0.3832,-0.4045,-0.5649,-0.5237,-0.4977
983,0.0805,0.0954,0.0398,0.0161,0.0107,-0.0965,-0.0798,-0.0606
984,-0.0138,-0.0969,-0.1376,-0.1826,-0.195,-0.3114,-0.2691,-0.2478
985,0.0687,0.0421,-0.0218,-0.0418,-0.047,-0.1412,-0.1088,-0.0852
986,0.1052,0.043,0.027,0.0264,0.052,0.0473,0.085,0.0935
987,0.0868,0.0613,0.0185,-0.002,-0.0234,-0.0919,-0.0736,-0.0564
988,0.107,0.107,0.1227,0.1543,0.1769,0.2299,0.2377,0.2264
989,0.0813,0.0404,0.0125,-0.0025,-0.0268,-0.0917,-0.0759,-0.0611
990,0.1071,0.1923,0.2383,0.2832,0.2996,0.4478,0.4437,0.4326
991,0.0087,-0.0247,-0.0333,-0.0354,-0.042,-0.0347,-0.0114,0.0078
992,0.2147,0.2929,0.3114,0.3268,0.3215,0.3642,0.3415,0.3155
993,-0.027,-0.0441,-0.03,-0.034,-0.0349,-0.0196,-0.0204,-0.0116
994,0.0369,0.1215,0.1603,0.1799,0.1868,0.2985,0.281,0.258
995,-0.0494,-0.0474,-0.0234,-0.025,-0.0264,0.0153,-0.0046,-0.0021
996,0.0909,0.1777,0.2173,0.2457,0.2761,0.4651,0.4705,0.4806
997,0.0771,0.0723,0.0993,0.1171,0.123,0.1889,0.1692,0.1558
998,0.0615,0.1378,0.1493,0.1546,0.1801,0.2964,0.2929,0.2964
999,0.0118,0.015,0.0472,0.0785,0.0945,0.2016,0.194,0.1925
1000,0.0243,0.0926,0.1138,0.1528,0.2177,0.4377,0.4624,0.4938
1001,0.2234,0.2612,0.2723,0.276,0.2724,0.2733,0.2539,0.2476
1002,-0.0222,-0.0025,0.0161,0.0471,0.1068,0.2907,0.3476,0.4122
1003,0.2355,0.3772,0.4171,0.4312,0.435,0.5615,0.5327,0.5215
1004,0.0426,0.03,-0.0042,-0.0105,0.0274,-0.0125,0.04,0.1029
1005,0.1741,0.3717,0.5065,0.6474,0.7685,1.4358,1.4695,1.5266
1006,-0.0168,-0.0174,-0.0621,-0.0947,-0.1001,-0.1648,-0.1181,-0.0756
1007,0.0504,0.142,0.1991,0.2465,0.2868,0.5501,0.5525,0.5616
1008,0.034,-0.0025,-0.0194,-0.0386,-0.067,-0.1625,-0.164,-0.1971
1009,0.0016,0.0295,0.06,0.0905,0.108,0.2678,0.2951,0.3181
1010,-0.0334,-0.0087,0.0119,0.0288,0.0473,0.1412,0.1407,0.153
1011,-0.0545,-0.0689,-0.0806,-0.0801,-0.0795,-0.0845,-0.0449,-0.0329
1012,0.206,0.3345,0.4531,0.5473,0.6473,1.0987,1.0682,1.051
1013,-0.0387,-0.0859,-0.1428,-0.1924,-0.2481,-0.4651,-0.4229,-0.3924
1014,0.1698,0.211,0.2854,0.3498,0.3833,0.6514,0.6425,0.6613
1015,0.2588,0.4465,0.5544,0.6422,0.6921,1.0672,1.0462,1.0151
1016,0.1528,0.2022,0.2754,0.3292,0.3541,0.6404,0.6445,0.6339
1017,0.1548,0.2298,0.2651,0.3017,0.3136,0.3834,0.3651,0.3737
1018,0.1977,0.2449,0.3062,0.3594,0.3795,0.6343,0.633,0.6072
1019,0.188,0.2247,0.2496,0.2946,0.3209,0.4292,0.4038,0.42
1020,0.2323,0.2612,0.2775,0.3129,0.3231,0.4639,0.465,0.4559
1021,0.0611,0.081,0.1051,0.1417,0.158,0.2519,0.236,0.2517
1022,0.1125,0.1455,0.1207,0.1242,0.1091,0.1134,0.1024,0.1127
1023,0.0067,-0.0271,-0.0321,-0.0301,-0.0434,-0.0886,-0.0893,-0.0764
1024,0.0906,0.1442,0.1271,0.1111,0.0843,0.0386,0.0053,0.0012
1025,-0.1577,-0.1878,-0.1934,-0.1946,-0.2161,-0.2613,-0.2568,-0.2491
1026,-0.0603,0.0076,0.026,0.0183,0.0061,-0.0095,-0.0489,-0.0655
1027,-0.1066,-0.1168,-0.1246,-0.1404,-0.1666,-0.2303,-0.2481,-0.2522
1028,-0.0483,-0.0009,0.0177,0.0286,0.0224,-0.0205,-0.0463,-0.0513
1029,-0.1826,-0.176,-0.1852,-0.1902,-0.1944,-0.1993,-0.2007,-0.1929
1030,-0.188,-0.1469,-0.1373,-0.1183,-0.1137,-0.1607,-0.158,-0.147
1031,-0.2222,-0.2274,-0.2413,-0.2316,-0.2264,-0.2079,-0.1823,-0.1516
1032,-0.2544,-0.259,-0.262,-0.2483,-0.2627,-0.3812,-0.3627,-0.3449
1033,-0.0818,-0.073,-0.0983,-0.0979,-0.1087,-0.1821,-0.1823,-0.1729
1034,-0.2206,-0.2714,-0.2874,-0.257,-0.2707,-0.4217,-0.387,-0.3628
1035,0.0147,0.0625,0.0618,0.0684,0.0646,0.0275,0.0071,0.0063
1036,-0.1719,-0.2504,-0.272,-0.2493,-0.2574,-0.4029,-0.359,-0.3313
1037,0.0011,0.056,0.0528,0.052,0.0511,0.0239,0.0016,0.0055
1038,-0.0448,-0.0892,-0.0935,-0.0896,-0.0931,-0.1277,-0.1021,-0.095
1039,0.1053,0.1145,0.0786,0.0653,0.0669,0.0076,0.0143,0.0409
1040,0.0221,0.012,0.0425,0.0576,0.08,0.1782,0.1791,0.1665
1041,0.1033,0.0778,0.0472,0.0466,0.0522,0.041,0.0608,0.0892
1042,0.1418,0.1582,0.195,0.2285,0.2634,0.3898,0.3724,0.3486
1043,0.0538,0.0499,0.0573,0.0669,0.0646,0.1271,0.1299,0.1322
1044,0.1981,0.2663,0.3161,0.356,0.3793,0.5156,0.4893,0.4659
1045,0.0104,0.0185,0.0485,0.0719,0.0823,0.1863,0.1899,0.1874
1046,0.1633,0.2604,0.3114,0.3449,0.3562,0.4874,0.4665,0.447
1047,0.1022,0.1281,0.1539,0.1678,0.1716,0.2374,0.2202,0.2043
1048,0.0908,0.1709,0.1986,0.2079,0.2059,0.273,0.2441,0.2158
1049,0.0621,0.1116,0.1539,0.1651,0.1697,0.243,0.2216,0.2189
1050,0.105,0.1885,0.2294,0.2497,0.2655,0.4125,0.3767,0.3599
1051,0.1158,0.1622,0.1956,0.199,0.1962,0.2497,0.2373,0.237
1052,0.1892,0.2812,0.3133,0.3535,0.3941,0.6051,0.5753,0.5764
1053,0.0502,0.0798,0.1125,0.1231,0.1271,0.1881,0.1867,0.1849
1054,0.0823,0.1565,0.1594,0.1835,0.2159,0.3517,0.3199,0.3121
1055,0.1518,0.1906,0.22,0.236,0.2365,0.2902,0.285,0.2789
1056,0.0678,0.1578,0.188,0.2392,0.2925,0.5659,0.5643,0.5812
1057,0.2653,0.331,0.3486,0.3499,0.3527,0.3698,0.3632,0.3592
1058,0.1164,0.1557,0.1659,0.1821,0.2011,0.3381,0.3608,0.4075
1059,0.3092,0.4519,0.507,0.546,0.5726,0.8,0.8023,0.8007
1060,0.089,0.0428,-0.0189,-0.0641,-0.0964,-0.3057,-0.3005,-0.2875
1061,0.2368,0.3885,0.5058,0.5933,0.6892,1.1631,1.1829,1.1997
1062,0.0442,-0.0215,-0.0774,-0.1076,-0.1313,-0.3035,-0.2863,-0.2672
1063,0.0737,0.1215,0.1699,0.2086,0.2433,0.4171,0.4287,0.4414
1064,0.0119,0.0119,0.0403,0.0184,-0.0117,-0.0393,-0.0651,-0.0909
1065,-0.0964,-0.117,-0.1413,-0.1562,-0.1631,-0.2277,-0.2115,-0.2159
1066,0.0976,0.1365,0.1789,0.2104,0.2461,0.4362,0.45,0.4644
1067,0.1193,0.139,0.1652,0.1916,0.2189,0.3064,0.3427,0.3713
1068,0.0926,0.234,0.3515,0.4632,0.5594,1.0147,0.973,0.9522
1069,-0.0568,-0.1349,-0.1967,-0.2363,-0.2751,-0.4909,-0.4389,-0.4057
1070,0.1532,0.2405,0.3357,0.4057,0.4657,0.7757,0.7275,0.7258
1071,0.2867,0.4305,0.5084,0.5836,0.6343,0.9434,0.9716,0.9724
1072,0.2325,0.3237,0.4204,0.4899,0.5248,0.868,0.8372,0.8133
1073,0.2601,0.327,0.3355,0.3552,0.3616,0.3875,0.3935,0.408
1074,0.2449,0.3483,0.4387,0.5062,0.5216,0.8294,0.7693,0.7047
1075,0.1985,0.2266,0.2349,0.2622,0.287,0.3142,0.3058,0.3275
1076,0.1857,0.2986,0.3823,0.4699,0.5106,0.8539,0.8052,0.7636
1077,0.2497,0.2758,0.3022,0.3291,0.3375,0.4,0.3826,0.3885
1078,0.1554,0.2619,0.2992,0.3526,0.3709,0.5776,0.5375,0.523
1079,0.0321,0.0595,0.1182,0.169,0.1984,0.3735,0.3719,0.3795
1080,0.2159,0.3306,0.3664,0.3987,0.4061,0.563,0.5233,0.5189
1081,0.0311,0.0237,0.0474,0.0677,0.0693,0.113,0.1144,0.1182
1082,0.05,0.1663,0.2156,0.2405,0.2467,0.385,0.3478,0.3402
1083,-0.0663,-0.0449,-0.0131,0.0048,0.0163,0.092,0.0922,0.101
1084,0.0581,0.1701,0.2305,0.2754,0.2878,0.44,0.4087,0.3992
1085,-0.0546,-0.0372,-0.0172,-0.0124,-0.003,0.0297,0.0253,0.0294
1086,-0.0923,0.0204,0.1052,0.1719,0.2008,0.4094,0.4037,0.4072
1087,-0.1194,-0.1477,-0.1584,-0.1586,-0.1574,-0.2016,-0.1827,-0.1673
1088,-0.0476,0.0158,0.0817,0.1331,0.1398,0.2426,0.2511,0.2626
1089,-0.1135,-0.1371,-0.1588,-0.1419,-0.1363,-0.1514,-0.1199,-0.0944
1090,-0.1166,-0.1127,-0.0678,-0.0127,0.0017,0.0384,0.067,0.0888
1091,-0.0436,-0.0558,-0.0751,-0.057,-0.0457,-0.0484,-0.0393,-0.0215
1092,-0.1703,-0.1917,-0.1559,-0.1127,-0.092,-0.0655,-0.0377,-0.022
1093,0.0355,0.0337,0.0249,0.0354,0.049,0.064,0.0519,0.0656
1094,-0.0786,-0.0678,-0.0121,0.0169,0.0429,0.1565,0.1551,0.1457
1095,0.0246,0.0068,-0.0047,-0.0002,0.0084,0.0162,0.0045,0.0202
1096,0.1156,0.162,0.2202,0.2412,0.2663,0.4038,0.3714,0.3434
1097,0.0208,-0.0027,0.0068,0.0268,0.0329,0.0943,0.0831,0.0827
1098,0.1258,0.1961,0.2523,0.2813,0.3061,0.449,0.406,0.3802
1099,0.087,0.0861,0.1169,0.1422,0.1424,0.2286,0.202,0.1746
1100,0.1942,0.2738,0.3108,0.3294,0.3382,0.4248,0.3905,0.3729
1101,0.0503,0.0803,0.1213,0.1512,0.1636,0.2718,0.2555,0.2309
1102,0.1188,0.1893,0.2158,0.2277,0.2295,0.291,0.2763,0.2708
1103,0.1409,0.1776,0.2018,0.2136,0.2107,0.2229,0.1889,0.1614
1104,0.1281,0.1974,0.2216,0.2368,0.2447,0.3454,0.3371,0.3381
1105,0.0355,0.0915,0.1222,0.1174,0.1033,0.106,0.0743,0.0583
1106,0.1171,0.1935,0.2021,0.2185,0.2313,0.3196,0.2779,0.2721
1107,0.1502,0.1825,0.2043,0.1885,0.1706,0.1567,0.1531,0.1482
1108,0.0929,0.1668,0.1692,0.1972,0.2236,0.3231,0.2699,0.2614
1109,0.1802,0.209,0.2386,0.2333,0.2284,0.2591,0.2753,0.2785
1110,0.1432,0.2279,0.2405,0.283,0.3276,0.5163,0.4856,0.4877
1111,0.3116,0.347,0.3669,0.3562,0.3472,0.338,0.341,0.3357
1112,0.1008,0.2058,0.2482,0.3079,0.36,0.6758,0.684,0.7172
1113,0.289,0.3795,0.4278,0.4466,0.4674,0.5724,0.5663,0.5544
1114,0.014,0.0817,0.0969,0.1281,0.1545,0.3183,0.3356,0.383
1115,0.2618,0.4451,0.5642,0.6505,0.7231,1.1873,1.216,1.2312
1116,-0.0532,-0.0503,-0.0847,-0.1188,-0.1542,-0.2805,-0.274,-0.2592
1117,0.2229,0.3466,0.4497,0.5441,0.6015,1.0296,1.0527,1.0652
1118,0.0082,-0.04,-0.0803,-0.1006,-0.1216,-0.2575,-0.2594,-0.2542
1119,0.0479,0.0799,0.1148,0.1419,0.168,0.2833,0.29,0.2927
1120,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558,0.0558
1121,0.068,0.068,0.068,0.068,0.068,0.068,0.068,0.068
1122,0.0783,0.1128,0.1559,0.1901,0.2276,0.423,0.442,0.4658
1123,0.0311,0.0364,0.0126,0.005,0.0091,-0.0906,-0.0932,-0.0984
1124,0.1875,0.3589,0.5005,0.6174,0.7289,1.2484,1.2071,1.1895
1125,-0.034,-0.0861,-0.1328,-0.1545,-0.1748,-0.3061,-0.2458,-0.2068
1126,0.1762,0.3243,0.4497,0.5491,0.6528,1.1304,1.0936,1.1023
1127,0.3774,0.5133,0.5923,0.6706,0.726,1.0575,1.1258,1.1487
1128,0.3255,0.4585,0.5785,0.6627,0.723,1.1545,1.124,1.1171
1129,0.3124,0.4095,0.4401,0.4872,0.5226,0.6832,0.7169,0.7375
1130,0.3371,0.4652,0.575,0.657,0.6969,1.0785,1.0223,0.9722
1131,0.267,0.3029,0.31,0.3367,0.3596,0.3768,0.3722,0.3853
1132,0.2959,0.4187,0.5073,0.5901,0.6273,0.9216,0.8339,0.7644
1133,0.2655,0.2811,0.3118,0.34,0.3529,0.4119,0.3934,0.3989
1134,0.2934,0.4104,0.4829,0.5567,0.5977,0.8667,0.7942,0.7512
1135,0.2383,0.2633,0.3215,0.3532,0.3613,0.4548,0.4218,0.4052
1136,0.1702,0.2909,0.3487,0.4018,0.4369,0.6724,0.6088,0.5854
1137,0.1465,0.158,0.2012,0.2349,0.2502,0.3214,0.317,0.313
1138,0.1288,0.2523,0.2932,0.3289,0.3493,0.5497,0.5115,0.5054
1139,0.0012,0.0287,0.0723,0.1071,0.1303,0.2135,0.2142,0.2152
1140,0.0765,0.2054,0.2492,0.2838,0.2981,0.484,0.4573,0.4496
1141,0.001,0.0091,0.0484,0.0685,0.0827,0.1369,0.1361,0.1368
1142,0.0899,0.213,0.2772,0.3026,0.3015,0.4402,0.406,0.3881
1143,-0.0019,-0.0273,-0.0091,0.0136,0.0261,0.0776,0.0981,0.1134
1144,0.0177,0.1225,0.2154,0.2535,0.259,0.4269,0.4104,0.4031
1145,-0.0514,-0.1147,-0.1404,-0.1155,-0.1071,-0.1042,-0.0784,-0.0551
1146,-0.0781,-0.0366,0.0359,0.0814,0.1022,0.2006,0.2026,0.2019
1147,-0.0898,-0.1489,-0.1797,-0.1578,-0.1465,-0.1295,-0.1129,-0.0857
1148,-0.0145,-0.0129,0.032,0.0601,0.083,0.103,0.0982,0.0918
1149,-0.0928,-0.1349,-0.1461,-0.1293,-0.1194,-0.0811,-0.081,-0.0624
1150,0.0381,0.076,0.135,0.1572,0.1813,0.2795,0.2577,0.2391
1151,-0.1195,-0.1501,-0.1529,-0.1407,-0.1342,-0.1002,-0.1018,-0.0889
1152,-0.0128,0.0303,0.0656,0.0628,0.0681,0.0863,0.0314,-0.0042
1153,-0.0631,-0.0892,-0.0842,-0.077,-0.0837,-0.0565,-0.0668,-0.0715
1154,0.0764,0.1169,0.1408,0.1425,0.1476,0.1548,0.105,0.0787
1155,0.0373,0.0205,0.0256,0.0323,0.0208,0.0107,-0.0045,-0.0221
1156,0.1115,0.1543,0.1782,0.1857,0.1909,0.2143,0.1873,0.1765
1157,0.0745,0.0773,0.0769,0.0763,0.0711,0.0389,0.0357,0.0274
1158,0.1035,0.138,0.1307,0.1189,0.104,0.049,0.0372,0.033
1159,0.1496,0.169,0.1744,0.1734,0.1741,0.1467,0.1418,0.1382
1160,0.1617,0.2128,0.199,0.1969,0.1874,0.1737,0.174,0.1862
1161,0.1971,0.2363,0.2606,0.2569,0.2561,0.2821,0.2754,0.2685
1162,0.1111,0.1742,0.1659,0.1757,0.1845,0.2127,0.1853,0.1934
1163,0.1479,0.1603,0.1704,0.1481,0.1418,0.1186,0.1321,0.1298
1164,0.1156,0.1839,0.1763,0.1949,0.2194,0.2831,0.2494,0.2579
1165,0.1995,0.2097,0.2174,0.2006,0.1988,0.1702,0.1866,0.1799
1166,0.1401,0.2015,0.1957,0.2312,0.2746,0.4239,0.4323,0.4764
1167,0.3355,0.3969,0.4419,0.4357,0.4328,0.4612,0.4463,0.4189
1168,0.0613,0.1325,0.1415,0.1797,0.2122,0.395,0.4261,0.4893
1169,0.2462,0.3988,0.5059,0.5658,0.6344,0.9825,0.9827,0.9769
1170,0.0598,0.1223,0.1456,0.2025,0.2438,0.4587,0.511,0.5949
1171,0.2238,0.345,0.411,0.4398,0.4778,0.6837,0.6765,0.6575
1172,0.1127,0.1334,0.1292,0.1445,0.1588,0.2149,0.2493,0.305
1173,0.0218,0.0638,0.1021,0.121,0.1187,0.2048,0.1917,0.169
1174,-0.0521,-0.068,-0.0874,-0.098,-0.1223,-0.2291,-0.2716,-0.3069
1175,-0.0294,0.0076,0.0388,0.0684,0.0994,0.255,0.293,0.3244
1176,-0.0337,-0.0337,-0.0337,-0.0025,0.0268,0.0942,0.1156,0.1294
1177,-0.0885,-0.1068,-0.1337,-0.1572,-0.1853,-0.3025,-0.3267,-0.3511
1178,0.1008,0.1219,0.1394,0.1567,0.1571,0.2257,0.186,0.172
1179,0.0741,0.0952,0.1248,0.1578,0.1938,0.2907,0.3492,0.3784
1180,0.1415,0.2962,0.4324,0.5379,0.6503,1.1744,1.1505,1.1595
1181,0.0402,0.0439,0.0358,0.0507,0.0574,0.0819,0.1637,0.2083
1182,0.2328,0.4001,0.5496,0.6774,0.8075,1.4244,1.4224,1.4606
1183,0.265,0.3709,0.435,0.4957,0.5381,0.8066,0.8569,0.8685
1184,0.2735,0.3904,0.5011,0.5847,0.6546,1.076,1.0681,1.0835
1185,0.3595,0.4331,0.4573,0.4952,0.5354,0.6485,0.6657,0.6659
1186,0.2863,0.339,0.3759,0.4115,0.4323,0.5744,0.5452,0.5267
1187,0.2257,0.2713,0.3067,0.3421,0.3748,0.4502,0.42,0.3993
1188,0.2704,0.3452,0.3875,0.4365,0.4632,0.5961,0.5389,0.4972
1189,0.1303,0.1456,0.2016,0.2489,0.2787,0.4039,0.3769,0.3654
1190,0.1846,0.2526,0.299,0.3528,0.3902,0.5284,0.47,0.433
1191,0.1935,0.1981,0.2428,0.2694,0.2624,0.2838,0.2365,0.2106
1192,0.2403,0.3033,0.3284,0.36,0.3828,0.4681,0.4075,0.3814
1193,0.1632,0.1754,0.2082,0.2316,0.2295,0.2271,0.2014,0.1831
1194,0.1261,0.1922,0.2067,0.2284,0.238,0.3198,0.2711,0.2598
1195,0.0193,0.039,0.069,0.0932,0.1042,0.1164,0.1151,0.1059
1196,0.1526,0.2108,0.2184,0.2301,0.2324,0.2989,0.2722,0.2672
1197,-0.0047,-0.0007,0.0211,0.0283,0.0312,0.0127,0.006,-0.0011
1198,0.0535,0.107,0.1273,0.1201,0.1118,0.1482,0.1327,0.1291
1199,-0.0568,-0.0744,-0.0705,-0.0649,-0.0691,-0.0973,-0.098,-0.0999
1200,0.0078,0.0644,0.115,0.1143,0.1118,0.1679,0.1428,0.1321
1201,0.0351,-0.0122,-0.0372,-0.0361,-0.0473,-0.0953,-0.0841,-0.0763
1202,-0.0472,-0.0103,0.0452,0.0609,0.0742,0.1362,0.1109,0.1002
1203,-0.0736,-0.1292,-0.16,-0.156,-0.1612,-0.1903,-0.1742,-0.1575
1204,-0.0396,-0.018,0.0177,0.0477,0.0804,0.1378,0.1203,0.1248
1205,-0.057,-0.1036,-0.1227,-0.1229,-0.1286,-0.1552,-0.1433,-0.1287
1206,-0.0481,-0.0269,-0.0043,0.0176,0.0462,0.087,0.0669,0.0671
1207,-0.1056,-0.143,-0.1602,-0.1697,-0.1777,-0.2199,-0.203,-0.1867
1208,0.0627,0.0702,0.0806,0.0862,0.0973,0.0822,0.0523,0.0452
1209,-0.0372,-0.0574,-0.0642,-0.0728,-0.0801,-0.0991,-0.0851,-0.0766
1210,0.1095,0.1004,0.1103,0.1234,0.1409,0.1365,0.1207,0.115
1211,-0.039,-0.0604,-0.0781,-0.0958,-0.1053,-0.1825,-0.1697,-0.1626
1212,0.0656,0.0709,0.0849,0.1054,0.1193,0.1342,0.1291,0.1278
1213,0.0279,0.0025,-0.0252,-0.0542,-0.0601,-0.168,-0.1471,-0.1337
1214,0.1357,0.1295,0.1088,0.1046,0.0847,0.0015,0.0066,0.017
1215,0.0125,0.016,0.0218,0.0148,0.0303,0.0182,0.0327,0.0392
1216,0.0349,0.0576,0.0404,0.0374,0.0215,-0.0242,-0.0166,0.0036
1217,0.0485,0.049,0.0614,0.0445,0.0472,0.0267,0.027,0.0127
1218,0.167,0.2149,0.2117,0.2182,0.2252,0.2529,0.2465,0.2571
1219,0.1914,0.1901,0.1934,0.1745,0.1791,0.1496,0.1631,0.1545
1220,0.126,0.1762,0.1719,0.1855,0.2126,0.301,0.3039,0.3249
1221,0.163,0.1874,0.1975,0.1841,0.1813,0.1498,0.1551,0.142
1222,0.1082,0.1256,0.1112,0.1304,0.1621,0.26,0.2986,0.3595
1223,0.3237,0.4196,0.4853,0.4953,0.5032,0.5972,0.5697,0.5359
1224,0.1043,0.1039,0.0887,0.1053,0.1206,0.1672,0.2022,0.268
1225,0.3145,0.4855,0.5771,0.624,0.6638,0.9521,0.9232,0.8917
1226,0.0586,0.1043,0.1233,0.1677,0.2083,0.3844,0.4248,0.4767
1227,0.1598,0.2345,0.2678,0.2728,0.2723,0.3197,0.281,0.2475
1228,0.055,0.1214,0.1599,0.2308,0.2886,0.5776,0.6213,0.6682
1229,-0.014,-0.0447,-0.0718,-0.1205,-0.1557,-0.3366,-0.3685,-0.4015
1230,-0.0529,-0.0382,-0.0115,0.0174,0.0439,0.1684,0.1885,0.2129
1231,0.0627,0.0627,0.0319,0.0029,-0.0234,-0.1319,-0.1469,-0.1707
1232,-0.0586,-0.0586,-0.0586,-0.0274,0.0018,0.0691,0.0905,0.1043
1233,0.0528,0.0345,0.0076,-0.0159,-0.0439,-0.1611,-0.1852,-0.2097
1234,-0.0135,0.0189,0.0532,0.0999,0.155,0.3509,0.3319,0.3266
1235,-0.0356,-0.0504,-0.0767,-0.0917,-0.0955,-0.2002,-0.1722,-0.1634
1236,0.1784,0.302,0.4236,0.5269,0.6409,1.103,1.0934,1.103
1237,0.0997,0.1045,0.1102,0.1462,0.1732,0.3042,0.3786,0.4302
1238,0.1512,0.2919,0.4368,0.5576,0.6685,1.2111,1.2026,1.2206
1239,0.1306,0.2347,0.312,0.3902,0.4626,0.8266,0.8928,0.93
1240,0.2381,0.2971,0.3732,0.4378,0.4969,0.7761,0.7761,0.7961
1241,0.2281,0.3144,0.3663,0.4197,0.4708,0.6903,0.7125,0.7133
1242,0.2414,0.2369,0.2533,0.286,0.3134,0.3736,0.3737,0.3929
1243,0.1322,0.1488,0.1772,0.218,0.2589,0.3392,0.324,0.296
1244,0.1388,0.1604,0.1866,0.23,0.2632,0.3307,0.3164,0.3293
1245,0.1311,0.1251,0.1723,0.2247,0.2643,0.383,0.3695,0.346
1246,0.2898,0.3107,0.3319,0.3749,0.4085,0.4487,0.4304,0.4391
1247,0.0203,0.0239,0.0784,0.1268,0.1476,0.2411,0.2181,0.1912
1248,0.1889,0.2139,0.2398,0.275,0.3013,0.3266,0.2888,0.2907
1249,0.0646,0.0678,0.1099,0.1454,0.1561,0.2012,0.1992,0.188
1250,0.268,0.3141,0.3731,0.4255,0.4646,0.6128,0.5728,0.5764
1251,0.104,0.1001,0.112,0.1322,0.1354,0.1091,0.1267,0.1223
1252,0.1141,0.1394,0.1882,0.2217,0.2494,0.3587,0.3283,0.3312
